grid_id,pedestrian_10h,pedestrian_18h,pedestrian_22h,pattern
G008527,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008528,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008529,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008530,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008531,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008657,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008658,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008660,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008661,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008789,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008790,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008918,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G008919,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G009046,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G009047,331.51077930170754,270.14965650135287,93.04867306585363,"10h=331.5108, 18h=270.1497, 22h=93.0487"
G007989,123.7741260463611,269.5179086750761,173.8198287239206,"10h=123.7741, 18h=269.5179, 22h=173.8198"
G004256,290.38758877934475,269.0216967789405,274.78822274815,"10h=290.3876, 18h=269.0217, 22h=274.7882"
G008791,330.37083139715116,268.86802456964983,92.49502824714234,"10h=330.3708, 18h=268.8680, 22h=92.4950"
G002492,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002493,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002604,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002605,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002606,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002607,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002608,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002722,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002723,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002724,323.48148626750964,268.08424235077956,153.47516459361276,"10h=323.4815, 18h=268.0842, 22h=153.4752"
G002377,323.443165864754,268.01903756367966,153.33116282135109,"10h=323.4432, 18h=268.0190, 22h=153.3312"
G005523,341.2795649858096,267.9117992099253,133.1834287732435,"10h=341.2796, 18h=267.9118, 22h=133.1834"
G014534,276.90514541304503,267.2294159866581,270.01714513607885,"10h=276.9051, 18h=267.2294, 22h=270.0171"
G006930,332.84343431227813,267.1517610095165,230.9780759263151,"10h=332.8434, 18h=267.1518, 22h=230.9781"
G013996,299.4386374440669,267.0454828381968,347.97804383654034,"10h=299.4386, 18h=267.0455, 22h=347.9780"
G001435,297.5243700145525,267.0381286599431,156.51183533452198,"10h=297.5244, 18h=267.0381, 22h=156.5118"
G002720,321.69073481912625,266.186072730465,152.27438774574136,"10h=321.6907, 18h=266.1861, 22h=152.2744"
G002718,321.44683921552735,265.927547056398,152.1108451198993,"10h=321.4468, 18h=265.9275, 22h=152.1108"
G006075,309.4673906958716,265.9252554326946,148.39250220196874,"10h=309.4674, 18h=265.9253, 22h=148.3925"
G002807,306.05547056308507,265.83556579662337,183.92501123795708,"10h=306.0555, 18h=265.8356, 22h=183.9250"
G001564,308.68258703439096,265.09514239756834,263.3289027312094,"10h=308.6826, 18h=265.0951, 22h=263.3289"
G008399,328.2266297862116,264.96813764416106,91.38963332230728,"10h=328.2266, 18h=264.9681, 22h=91.3896"
G006627,232.58530136013385,264.86549810652514,300.55926694566085,"10h=232.5853, 18h=264.8655, 22h=300.5593"
G007575,212.6115628200945,264.7270475450013,222.168109086929,"10h=212.6116, 18h=264.7270, 22h=222.1681"
G006789,288.18416505890826,264.5581689307413,229.5109069097979,"10h=288.1842, 18h=264.5582, 22h=229.5109"
G001718,248.11111822759202,264.55526946970247,294.18406226155207,"10h=248.1111, 18h=264.5553, 22h=294.1841"
G007443,193.36365465335513,264.47407137269886,247.2785850537329,"10h=193.3637, 18h=264.4741, 22h=247.2786"
G010982,254.6407809325434,264.3838049792795,447.719486239741,"10h=254.6408, 18h=264.3838, 22h=447.7195"
G007993,116.03921316300895,264.14768334260157,172.27479182541148,"10h=116.0392, 18h=264.1477, 22h=172.2748"
G008659,324.6374028765405,263.5220635188176,91.06246056542923,"10h=324.6374, 18h=263.5221, 22h=91.0625"
G001635,290.32930083260607,263.42175788136956,104.77675144413988,"10h=290.3293, 18h=263.4218, 22h=104.7768"
G002721,318.96099080460846,263.29258510309444,150.44397548154498,"10h=318.9610, 18h=263.2926, 22h=150.4440"
G005121,335.65760402130803,262.9315111118311,131.64245521745025,"10h=335.6576, 18h=262.9315, 22h=131.6425"
G002525,271.9564543685782,262.5269421568016,212.03855625956166,"10h=271.9565, 18h=262.5269, 22h=212.0386"
G008401,324.6244382728268,262.40741273746323,89.70414564027564,"10h=324.6244, 18h=262.4074, 22h=89.7041"
G005899,286.736323812059,262.38627174543177,221.58960585105692,"10h=286.7363, 18h=262.3863, 22h=221.5896"
G004600,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G004728,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G004729,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G004859,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G004860,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G004990,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G004991,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G004992,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G005122,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G005123,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G005255,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G005256,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G005388,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G005389,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G005524,334.86740768846715,262.2315052924286,131.42586323816025,"10h=334.8674, 18h=262.2315, 22h=131.4259"
G001529,293.4517244523228,262.0802041465385,176.72126501562892,"10h=293.4517, 18h=262.0802, 22h=176.7213"
G002491,315.1791219940192,261.8239798105491,152.8329232496157,"10h=315.1791, 18h=261.8240, 22h=152.8329"
G001433,293.1721701679794,261.7398780006388,178.10855834627085,"10h=293.1722, 18h=261.7399, 22h=178.1086"
G001434,293.1721701679794,261.7398780006388,178.10855834627085,"10h=293.1722, 18h=261.7399, 22h=178.1086"
G001528,293.17162555756533,261.7393917803292,178.1082274834347,"10h=293.1716, 18h=261.7394, 22h=178.1082"
G001527,293.1709103450246,261.7387532489057,178.1077929760445,"10h=293.1709, 18h=261.7388, 22h=178.1078"
G001432,292.99350782582957,261.5803708427431,178.00001703359155,"10h=292.9935, 18h=261.5804, 22h=178.0000"
G006203,135.43131621154203,261.53738994974873,305.5902624668699,"10h=135.4313, 18h=261.5374, 22h=305.5903"
G005525,333.6056460374491,261.3846106208936,131.71304759671514,"10h=333.6056, 18h=261.3846, 22h=131.7130"
G001623,292.74640325597534,261.3596491009788,177.62037268959628,"10h=292.7464, 18h=261.3596, 22h=177.6204"
G005242,271.8297206022523,261.32450967121076,425.99197567052295,"10h=271.8297, 18h=261.3245, 22h=425.9920"
G007576,183.3674792102773,261.2305848310966,232.44537315873467,"10h=183.3675, 18h=261.2306, 22h=232.4454"
G001526,292.46399045257436,261.17883972208375,177.4986114881987,"10h=292.4640, 18h=261.1788, 22h=177.4986"
G005937,327.4120620963058,261.1770251057417,144.49443503425488,"10h=327.4121, 18h=261.1770, 22h=144.4944"
G004861,333.1195902686849,260.8488718496693,130.8946969389837,"10h=333.1196, 18h=260.8489, 22h=130.8947"
G005392,332.6559987162247,260.7472071496964,131.92919290163795,"10h=332.6560, 18h=260.7472, 22h=131.9292"
G004344,324.68873635113914,260.5090947314678,126.50891629952453,"10h=324.6887, 18h=260.5091, 22h=126.5089"
G002693,312.1477732134283,260.40195268685585,185.43250943842733,"10h=312.1478, 18h=260.4020, 22h=185.4325"
G004257,263.9194517677619,260.22554579249254,197.78836087292768,"10h=263.9195, 18h=260.2255, 22h=197.7884"
G004346,323.16168957264256,260.1059879880752,119.16150016539827,"10h=323.1617, 18h=260.1060, 22h=119.1615"
G001829,305.8963939793106,259.73453505239274,98.0435993829091,"10h=305.8964, 18h=259.7345, 22h=98.0436"
G014459,268.6507079753816,259.0720239960659,262.57036910492127,"10h=268.6507, 18h=259.0720, 22h=262.5704"
G002379,317.0735864621244,258.3680352346554,100.36685971525947,"10h=317.0736, 18h=258.3680, 22h=100.3669"
G002695,307.50154630017045,257.7909438273278,186.18254417385046,"10h=307.5015, 18h=257.7909, 22h=186.1825"
G004993,326.98287477257344,256.05007805960025,128.65020889229152,"10h=326.9829, 18h=256.0501, 22h=128.6502"
G005243,266.274807779041,255.72931457626538,420.4527550048812,"10h=266.2748, 18h=255.7293, 22h=420.4528"
G005526,325.16422254550184,255.71872549137458,133.63436513625928,"10h=325.1642, 18h=255.7187, 22h=133.6344"
G014744,206.88792432136066,255.31163931811466,341.7550617481706,"10h=206.8879, 18h=255.3116, 22h=341.7551"
G001828,285.81611256642833,255.2628805598787,102.41773337176869,"10h=285.8161, 18h=255.2629, 22h=102.4177"
G005103,327.42925283553166,254.45078225830116,340.41583479259,"10h=327.4293, 18h=254.4508, 22h=340.4158"
G012768,347.54990623375375,254.31430435891025,292.7785558601819,"10h=347.5499, 18h=254.3143, 22h=292.7786"
G003527,414.2991990487756,254.07914539350892,166.48991811910219,"10h=414.2992, 18h=254.0791, 22h=166.4899"
G003642,414.27614685165855,254.06577131799096,166.4803284603864,"10h=414.2761, 18h=254.0658, 22h=166.4803"
G003639,414.1008336940055,253.96352513885904,166.4208829976776,"10h=414.1008, 18h=253.9635, 22h=166.4209"
G006787,268.91283767687685,253.74777075015334,185.18065147591105,"10h=268.9128, 18h=253.7478, 22h=185.1807"
G008246,156.56423763530017,253.7276942070735,238.19730687322084,"10h=156.5642, 18h=253.7277, 22h=238.1973"
G006652,318.7555911858544,253.21518788982664,140.26969548498408,"10h=318.7556, 18h=253.2152, 22h=140.2697"
G006929,299.96906906100753,252.8227388019404,250.84868149700304,"10h=299.9691, 18h=252.8227, 22h=250.8487"
G001935,305.52966601785045,252.7218108134217,93.51140046453872,"10h=305.5297, 18h=252.7218, 22h=93.5114"
G002404,283.18884819089607,252.41596468614978,267.04182960591726,"10h=283.1888, 18h=252.4160, 22h=267.0418"
G005661,319.83291623768275,252.1403516354486,134.84780174771072,"10h=319.8329, 18h=252.1404, 22h=134.8478"
G007444,183.90987148401607,252.01935035081365,234.68887446830553,"10h=183.9099, 18h=252.0194, 22h=234.6889"
G008917,312.5046674462729,251.82317970646412,87.55644121114167,"10h=312.5047, 18h=251.8232, 22h=87.5564"
G006077,289.89378725538046,251.25872296540243,140.82650342213532,"10h=289.8938, 18h=251.2587, 22h=140.8265"
G004601,319.8828377259437,250.37776855708248,126.8720131153388,"10h=319.8828, 18h=250.3778, 22h=126.8720"
G002838,306.7488284494316,250.34787655525406,142.25518868381224,"10h=306.7488, 18h=250.3479, 22h=142.2552"
G007988,135.7926809800123,249.9341830709889,148.7983418530843,"10h=135.7927, 18h=249.9342, 22h=148.7983"
G004380,249.96732628666138,249.6039590952665,172.06843051372562,"10h=249.9673, 18h=249.6040, 22h=172.0684"
G005393,315.7518237160056,249.40112152185222,135.77668236244125,"10h=315.7518, 18h=249.4011, 22h=135.7767"
G001937,305.35409061230337,249.3643850601609,91.34155592924725,"10h=305.3541, 18h=249.3644, 22h=91.3416"
G004598,312.465773780253,248.58564137709004,118.47635617244237,"10h=312.4658, 18h=248.5856, 22h=118.4764"
G006766,223.8766820005778,248.57004074791578,229.91056627997125,"10h=223.8767, 18h=248.5700, 22h=229.9106"
G003526,404.42506909831206,248.35052182842279,162.3823037403339,"10h=404.4251, 18h=248.3505, 22h=162.3823"
G005527,313.56637763627737,247.9342496777479,136.27410271917552,"10h=313.5664, 18h=247.9342, 22h=136.2741"
G009048,309.9325559744751,247.6454987846195,84.0137853290991,"10h=309.9326, 18h=247.6455, 22h=84.0138"
G006226,312.37793700553505,247.34930502273403,137.15711899441484,"10h=312.3779, 18h=247.3493, 22h=137.1571"
G001830,305.2425053210394,247.2306048225056,89.96253172187869,"10h=305.2425, 18h=247.2306, 22h=89.9625"
G005662,312.4383348752944,247.17710715184433,136.53085187340292,"10h=312.4383, 18h=247.1771, 22h=136.5309"
G005663,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G005664,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G005798,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G005799,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G005800,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G005801,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G005938,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G005939,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G005940,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G006081,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G006082,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G006227,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G006370,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G006512,311.52204342996924,246.5620921511959,136.73940518516565,"10h=311.5220, 18h=246.5621, 22h=136.7394"
G002072,257.00475668592475,246.01532738515164,199.41319465187237,"10h=257.0048, 18h=246.0153, 22h=199.4132"
G007982,170.8678270883491,245.9500625150244,230.80510782403488,"10h=170.8678, 18h=245.9501, 22h=230.8051"
G009174,303.8023318072426,245.44808216947627,85.0087407783569,"10h=303.8023, 18h=245.4481, 22h=85.0087"
G004599,313.8989204128949,245.3961480964582,123.7672697814276,"10h=313.8989, 18h=245.3961, 22h=123.7673"
G006221,266.5114398785407,245.2352329401557,165.36224399749761,"10h=266.5114, 18h=245.2352, 22h=165.3622"
G002262,299.00289460794215,244.74099677854826,127.98507549929317,"10h=299.0029, 18h=244.7410, 22h=127.9851"
G003640,397.489941071733,244.32700400566165,159.4973071134425,"10h=397.4899, 18h=244.3270, 22h=159.4973"
G001622,270.860867159435,244.06661488401616,158.88622092641432,"10h=270.8609, 18h=244.0666, 22h=158.8862"
G001624,273.1100445707619,243.82350373909557,155.10817968874852,"10h=273.1100, 18h=243.8235, 22h=155.1082"
G001936,305.0544708790434,243.634932204861,87.63871247657869,"10h=305.0545, 18h=243.6349, 22h=87.6387"
G002266,308.571728121443,243.15405087381941,88.37312732525128,"10h=308.5717, 18h=243.1541, 22h=88.3731"
G002719,299.6469795884457,242.8200235033084,137.4930896794797,"10h=299.6470, 18h=242.8200, 22h=137.4931"
G002378,308.49571526395897,242.6748714954903,94.96200178486849,"10h=308.4957, 18h=242.6749, 22h=94.9620"
G003269,257.43728930712064,242.24464734721366,112.98854728968367,"10h=257.4373, 18h=242.2446, 22h=112.9885"
G002603,292.8681405526393,241.40843490437493,140.96387907467104,"10h=292.8681, 18h=241.4084, 22h=140.9639"
G001626,267.4371410060823,241.19522759072117,102.68781356822164,"10h=267.4371, 18h=241.1952, 22h=102.6878"
G004258,242.95505254374513,239.78057971077953,164.4001796498808,"10h=242.9551, 18h=239.7806, 22h=164.4002"
G008662,304.23585207400816,239.48473091117754,79.8019079461611,"10h=304.2359, 18h=239.4847, 22h=79.8019"
G005528,302.082711016408,239.05259172157133,132.55798698226863,"10h=302.0827, 18h=239.0526, 22h=132.5580"
G007992,101.66270860094764,238.8578320254433,167.12184159839694,"10h=101.6627, 18h=238.8578, 22h=167.1218"
G007577,163.74793454492948,238.8327964400044,198.8527451803019,"10h=163.7479, 18h=238.8328, 22h=198.8527"
G006072,279.53908723460495,238.34083357105987,129.13223279505527,"10h=279.5391, 18h=238.3408, 22h=129.1322"
G002837,295.25169785364756,238.16109092545173,134.5458618261771,"10h=295.2517, 18h=238.1611, 22h=134.5459"
G002637,271.08010939522234,237.9614222275666,255.37026054481876,"10h=271.0801, 18h=237.9614, 22h=255.3703"
G001362,241.12608007999188,237.93822285629196,175.88557232450574,"10h=241.1261, 18h=237.9382, 22h=175.8856"
G001363,241.12608007999188,237.93822285629196,175.88557232450574,"10h=241.1261, 18h=237.9382, 22h=175.8856"
G007440,319.454020236934,237.39771308061052,89.99681731232869,"10h=319.4540, 18h=237.3977, 22h=89.9968"
G004902,255.42048711447515,237.39233188922756,194.30007656813052,"10h=255.4205, 18h=237.3923, 22h=194.3001"
G007205,313.2753937026376,236.53677977896012,125.13534971403031,"10h=313.2754, 18h=236.5368, 22h=125.1353"
G001933,304.6580769792263,236.0549235838664,82.73988775416946,"10h=304.6581, 18h=236.0549, 22h=82.7399"
G001934,304.6580769792263,236.0549235838664,82.73988775416946,"10h=304.6581, 18h=236.0549, 22h=82.7399"
G002041,304.6580769792263,236.0549235838664,82.73988775416946,"10h=304.6581, 18h=236.0549, 22h=82.7399"
G002042,304.6580769792263,236.0549235838664,82.73988775416946,"10h=304.6581, 18h=236.0549, 22h=82.7399"
G002043,304.6580769792263,236.0549235838664,82.73988775416946,"10h=304.6581, 18h=236.0549, 22h=82.7399"
G002044,304.6580769792263,236.0549235838664,82.73988775416946,"10h=304.6581, 18h=236.0549, 22h=82.7399"
G002151,304.6580769792263,236.0549235838664,82.73988775416946,"10h=304.6581, 18h=236.0549, 22h=82.7399"
